time,S,R,F,T,dose_u1
7.2,135024.539574198,297339.92152556,105299.702590128,432364.461099758,0.75
7.4,131766.347062406,318425.776892166,108687.257794544,450192.123954572,0.75
7.6,127970.525572129,339924.103821983,111981.865309301,467894.629394112,0.75
7.8,123633.621122459,361778.311571407,115165.872994346,485411.932693865,0.75
8,118813.595956133,383879.975781511,118231.075571593,502693.571737644,0.5
8.2,115791.199105941,405973.142740113,121151.190980016,521764.341846054,0.5
8.4,112292.324622189,427827.21458695,123949.796135713,540119.539209139,0.5
8.6,108397.064419003,449358.383598538,126630.105221664,557755.448017541,0.5
8.8,104128.369213024,470442.818222376,129178.301305091,574571.187435401,0.5
9,99553.0796816977,490992.412214071,131592.710084516,590545.491895768,0.25
9.2,97334.7759636718,510625.953797603,133853.014411293,607960.729761275,0.25
9.4,94780.354154542,529320.363650149,135990.637126125,624100.717804691,0.25
9.6,91953.5518563044,547111.370901841,138013.29594419,639064.922758145,0.25
9.8,88877.0242645762,563912.410606981,139911.897555523,652789.434871557,0.25
10,85601.0992288038,579737.880472923,141689.002704064,665338.979701726,0
10.2,85359.3098523493,594195.268280078,143330.913999406,679554.578132428,0
10.4,84887.8477975796,607404.093951048,144868.444591345,692291.941748627,0
10.6,84224.064600127,619509.51670659,146310.392716618,703733.581306717,0
10.8,83375.925159211,630496.616751708,147651.375554519,713872.541910918,0
11,82370.0543649135,640465.081513362,148895.537872991,722835.135878276,0
11.2,81215.5223707205,649395.645994382,150034.310278254,730611.168365103,0
11.4,79964.3330696572,657588.790347116,151093.289566663,737553.123416773,0
11.6,78636.7397746233,665147.194712026,152080.263165586,743783.934486649,0
11.8,77240.4676521346,672075.48504602,152992.210999804,749315.952698154,0
12,75789.8933072626,678438.530872512,153833.182688587,754228.424179774,0
12.2,74293.6419754547,684230.883159538,154597.987883078,758524.525134993,0
12.4,72771.8354334515,689618.851141463,155305.848799245,762390.686574914,0
12.6,71233.0169514343,694658.359469781,155962.802294042,765891.376421215,0
12.8,69682.6097959813,699350.509516005,156567.179537445,769033.119311986,0
13,68127.2711672467,703728.460745755,157122.251733712,771855.731913001,0
13.2,66573.912398051,707784.690497063,157624.896761259,774358.602895114,0
13.4,65027.111109039,711609.305619701,158088.662602051,776636.41672874,0
13.6,63489.6874072382,715231.718727926,158517.878763235,778721.406135164,0
13.8,61965.6510520556,718649.615778784,158911.614414018,780615.26683084,0
14,60457.9800174818,721879.462266403,159272.290920239,782337.442283885,0
14.2,58972.4567660971,724912.195498633,159597.962564029,783884.65226473,0
14.4,57506.8672082296,727800.226598822,159897.831808929,785307.093807052,0
14.6,56061.4762799777,730560.006447393,160174.859479388,786621.482727371,0
14.8,54639.5256295678,733188.038173639,160428.515047995,787827.563803207,0
15,53242.2850156856,735692.842577365,160660.472200447,788935.127593051,0
15.2,51874.8714918208,738065.973838859,160869.538632048,789940.84533068,0
15.4,50532.2405196544,740340.719518973,161061.788512767,790872.960038627,0
15.6,49213.545770914,742527.181590634,161239.187700195,791740.727361548,0
15.8,47921.5469296826,744621.833793503,161401.42629475,792543.380723185,0
16,46656.7119036516,746629.487039668,161549.622329767,793286.19894332,0
16.2,45423.6185577904,748542.843852668,161683.038980217,793966.462410458,0
16.4,44216.219918634,750384.835051183,161805.621112912,794601.054969817,0
16.6,43033.2133007847,752162.221711663,161918.650035906,795195.435012447,0
16.8,41876.9976427257,753871.838009268,162021.940676863,795748.835651994,0
17,40747.6503344891,755516.645328567,162116.224371918,796264.295663056,0
17.2,39649.2599820505,757090.503519672,162201.042656188,796739.763501722,0
17.4,38575.6308519383,758610.182921122,162278.931365251,797185.813773061,0
17.6,37525.3129149896,760080.512371452,162350.715971026,797605.825286442,0
17.8,36500.405017726,761498.755953936,162416.283996275,797999.160971662,0
18,35500.7923356526,762866.865948668,162476.107624053,798367.65828432,0
18.2,34530.1081751588,764179.699394083,162529.900162454,798709.807569242,0
18.4,33582.4124292529,765450.047893773,162579.281144994,799032.460323026,0
18.6,32656.2583692426,766681.523072774,162624.778492152,799337.781442017,0
18.8,31753.4841036989,767871.784598962,162666.322966643,799625.268702661,0
19,30873.8841033443,769022.186083782,162704.216951354,799896.070187127,0
19.2,30020.6708219638,770128.402524582,162738.280549876,800149.073346545,0
19.4,29188.3438311482,771200.491990905,162769.543853335,800388.835822053,0
19.6,28375.5328202842,772241.248018255,162798.342930342,800616.780838539,0
19.8,27583.846190142,773248.669267434,162824.634781188,800832.515457576,0
20,26813.0417244459,774223.731018067,162848.612059447,801036.772742513,0
20.2,26065.9477605759,775162.773087752,162870.161621565,801228.720848328,0
20.4,25337.5742124319,776073.888673547,162889.936950509,801411.462885979,0
20.6,24626.6601953985,776959.295000115,162908.151361192,801585.955195514,0
20.8,23934.6111807448,777817.276184713,162924.777989496,801751.887365458,0
21,23261.1773835155,778648.557629654,162939.939183032,801909.73501317,0
21.2,22608.8404977354,779450.023004089,162953.563674325,802058.863501825,0
21.4,21973.1318783963,780228.302895011,162966.065349341,802201.434773407,0
21.6,21352.911689972,780985.193613503,162977.579357844,802338.105303475,0
21.8,20749.4063009243,781719.219810651,162988.088850856,802468.626111575,0
22,20162.3738312876,782430.936383114,162997.671369268,802593.310214402,0
22.2,19593.9858999489,783117.676966836,163006.281979054,802711.662866785,0
22.4,19040.275490146,783784.95131945,163014.18254505,802825.226809596,0
22.6,18500.2240045489,784434.238907505,163021.458594562,802934.462912053,0
22.8,17974.9000624312,785064.268267488,163028.099533331,803039.16832992,0
23,17464.077501963,785675.474679892,163034.154441867,803139.552181855,0
23.2,16969.6524352308,786265.568361746,163039.594971694,803235.220796976,0
23.4,16488.1245114308,786839.178339263,163044.586695777,803327.302850694,0
23.6,16018.59061232,787397.539129532,163049.183698974,803416.129741852,0
23.8,15561.9807322794,787939.553190848,163053.379309062,803501.533923127,0
24,15118.0878990969,788465.569617795,163057.204567055,803583.657516892,0
24.2,14688.5646917402,788973.616878674,163060.641581052,803662.181570415,0
24.4,14270.3360996304,789467.616786869,163063.794996933,803737.9528865,0
24.6,13862.6058550171,789948.609948923,163066.699000471,803811.21580394,0
24.8,13466.1824019797,790415.64795967,163069.349385185,803881.83036165,0
25,13080.8789752827,790869.016113112,163071.765772968,803949.895088395,0
