time,S,R,F,T,dose_u1
7.2,118240.427849813,300787.439926975,105300.573948779,419027.867776789,1.5
7.4,111403.762741294,323405.954602095,108688.104115725,434809.717343389,1.5
7.6,104369.54019237,346743.217759147,111982.684467997,451112.757951517,1.5
7.8,97187.7748286036,370743.353817767,115166.662982493,467931.12864637,1.5
8,89932.8475312543,395255.056865021,118231.942580541,485187.904396276,1.5
8.2,82695.9096416977,420115.127520873,121152.021134253,502811.03716257,1.5
8.4,75558.9100266707,445048.303751049,123944.419477886,520607.21377772,1.5
8.6,68572.7788016234,469874.554054638,126621.043514123,538447.332856262,1.5
8.8,61815.7961299065,494394.017947226,129169.556807661,556209.814077133,1.5
9,55353.4186488095,518406.043203401,131584.392573982,573759.461852211,1.5
9.2,49291.56557384,541589.661746043,133847.236994053,590881.227319883,1.5
9.4,43591.624976408,563938.189923118,135988.827563899,607529.814899526,1.5
9.6,38277.8828971609,585333.940791955,138012.191632707,623611.823689116,1.5
9.8,33397.7187976542,605593.972489755,139910.856893897,638991.691287409,1.5
10,28959.7472724127,624626.715559662,141688.05486929,653586.462832074,1.5
10.2,24997.9573393998,642258.904823948,143337.987603032,667256.862163347,1.5
10.4,21426.1497951485,658684.113464104,144885.249654502,680110.263259252,1.5
10.6,18256.3126777745,673815.666026696,146326.964710515,692071.97870447,1.5
10.8,15470.731814156,687656.165133272,147666.702982001,703126.896947428,1.5
11,13042.2636579789,700244.80178125,148909.627018179,713287.065439228,1.25
11.2,11141.593661434,711564.42468983,150054.814762948,722706.018351264,1.25
11.4,9460.7850532122,721816.696387086,151120.486464815,731277.481440298,1.25
11.6,7996.51011582984,731010.031867081,152106.109249937,739006.54198291,1.25
11.8,6730.75565829735,739220.630356979,153015.914728141,745951.386015276,1.25
12,5642.86590143927,746536.039994576,153854.871606242,752178.905896015,1
12.2,4821.3156588052,753016.713303546,154623.537842444,757838.028962351,1
12.4,4099.2803572374,758805.468884289,155335.260872771,762904.749241527,1
12.6,3473.19955984572,763932.739497489,155990.359237589,767405.939057335,1
12.8,2933.59478742646,768466.323021903,156592.384261966,771399.91780933,1
13,2470.41374265774,772474.741635978,157145.269925879,774945.155378636,0.75
13.2,2134.78035901532,776026.763105377,157649.549642501,778161.543464393,0.75
13.4,1837.58250154561,779189.602119684,158115.222232493,781027.184621229,0.75
13.6,1577.60063856691,781984.318280141,158542.574396501,783561.918918708,0.75
13.8,1351.28030603157,784452.648223441,158934.166665685,785803.928529473,0.75
14,1154.84669855339,786635.49440203,159292.83110896,787790.341100584,0.5
14.2,1021.55182621955,788596.942780427,159618.546388426,789618.494606646,0.5
14.4,901.08087253581,790347.743201699,159919.025873443,791248.824074234,0.5
14.6,793.260949039769,791899.666921674,160194.473304973,792692.927870714,0.5
14.8,697.193073635329,793274.509043856,160446.440384405,793971.702117491,0.5
15,611.803201533581,794494.338819071,160676.805750444,795106.142020605,0.25
15.2,562.005410982176,795622.165660994,160884.769088202,796184.171071976,0.25
15.4,515.551849504804,796628.832872345,161076.182762001,797144.38472185,0.25
15.6,472.250106053004,797529.69829727,161252.418034636,798001.948403323,0.25
15.8,432.172829271382,798330.019172766,161413.51255194,798762.192002038,0.25
16,395.144732839031,799042.0987403,161560.643228476,799437.243473139,0
16.2,384.096900485624,799739.0306752,161693.117501725,800123.127575686,0
16.4,373.299247351171,800358.309829507,161814.832520073,800731.609076858,0
16.6,362.740260496687,800912.606979663,161927.06087162,801275.347240159,0
16.8,352.444221004614,801404.003201451,162029.618948206,801756.447422455,0
17,342.412246100283,801840.311142711,162123.23314019,802182.723388811,0
17.2,332.684402632723,802222.019599306,162207.44836583,802554.704001939,0
17.4,323.199302106696,802565.794519827,162284.782774522,802888.993821934,0
17.6,313.942081450444,802877.333948441,162356.056103059,803191.276029892,0
17.8,304.932464591558,803157.169477588,162421.156737735,803462.10194218,0
18,296.168378851172,803408.745655613,162480.553593385,803704.914034465,0
18.2,287.683769745826,803631.751380935,162533.962075171,803919.435150681,0
18.4,279.420130411329,803834.535499353,162582.990292363,804113.955629764,0
18.6,271.362660875689,804019.907306715,162628.162450308,804291.269967591,0
18.8,263.527984027394,804187.926353826,162669.409831813,804451.454337853,0
19,255.913101068752,804340.258764833,162707.032696703,804596.171865902,0
19.2,248.547163338964,804476.487752526,162740.8524566,804725.034915865,0
19.4,241.377247012635,804601.161072407,162771.891884541,804842.53831942,0
19.6,234.38971698693,804715.789069528,162800.484665129,804950.178786515,0
19.8,227.598782723387,804820.312576721,162826.588116818,805047.911359445,0
20,221.001328647642,804915.612871693,162850.393528476,805136.61420034,0
20.2,214.622493032951,805001.347098926,162871.788575961,805215.969591959,0
20.4,208.415448266165,805080.154240738,162891.42207893,805288.569689004,0
20.6,202.368019496278,805152.902379266,162909.50583147,805355.270398762,0
20.8,196.492418597015,805219.519286491,162926.013166238,805416.011705088,0
21,190.785707657902,805280.505080784,162941.06555934,805471.290788442,0
21.2,185.269586677128,805335.612344439,162954.592258103,805520.881931116,0
21.4,179.903065345743,805386.438360958,162967.004186664,805566.341426303,0
21.6,174.675432914255,805433.505014321,162978.435528192,805608.180447236,0
21.8,169.597206681756,805476.753062368,162988.869556311,805646.35026905,0
22,164.665726502018,805516.480183922,162998.383257642,805681.145910424,0
22.2,159.899726281672,805552.516248783,163006.932022206,805712.415975065,0
22.4,155.263532485245,805585.854077271,163014.775837571,805741.117609756,0
22.6,150.747796259921,805616.816400489,163021.999618135,805767.564196749,0
22.8,146.361583566788,805645.359559147,163028.592846397,805791.721142714,0
23,142.102533922323,805671.666037415,163034.604251268,805813.768571337,0
23.2,137.986818589841,805695.620699752,163040.005688489,805833.607518342,0
23.4,133.983494455111,805717.851336339,163044.961542735,805851.834830794,0
23.6,130.084437925807,805738.561098705,163049.525510793,805868.645536631,0
23.8,126.297467137445,805757.718860185,163053.690968648,805884.016327322,0
24,122.620510647024,805775.438472314,163057.488734639,805898.058982961,0
24.2,119.067525650584,805791.642012525,163060.901045667,805910.709538175,0
24.4,115.611725807188,805806.731410514,163064.031796056,805922.343136321,0
24.6,112.24607107514,805820.836117715,163066.914926095,805933.08218879,0
24.8,108.977304928854,805833.934017392,163069.546259643,805942.911322321,0
25,105.80362131955,805846.096913519,163071.945277709,805951.900534839,0
