time,S,R,F,T,dose_u1
7.2,118240.427849813,300787.439926975,105300.573948779,419027.867776789,1.5
7.4,111403.762741294,323405.954602095,108688.104115725,434809.717343389,1.5
7.6,104369.54019237,346743.217759147,111982.684467997,451112.757951517,1.5
7.8,97187.7748286036,370743.353817767,115166.662982493,467931.12864637,1.5
8,89932.8475312543,395255.056865021,118231.942580541,485187.904396276,1.5
8.2,82695.9096416977,420115.127520873,121152.021134253,502811.03716257,1.5
8.4,75558.9100266707,445048.303751049,123944.419477886,520607.21377772,1.5
8.6,68572.7788016234,469874.554054638,126621.043514123,538447.332856262,1.5
8.8,61815.7961299065,494394.017947226,129169.556807661,556209.814077133,1.5
9,55353.4186488095,518406.043203401,131584.392573982,573759.461852211,1.5
9.2,49291.56557384,541589.661746043,133847.236994053,590881.227319883,1.5
9.4,43591.624976408,563938.189923118,135988.827563899,607529.814899526,1.5
9.6,38277.8828971609,585333.940791955,138012.191632707,623611.823689116,1.5
9.8,33397.7187976542,605593.972489755,139910.856893897,638991.691287409,1.5
10,28959.7472724127,624626.715559662,141688.05486929,653586.462832074,1.5
10.2,24997.9573393998,642258.904823948,143337.987603032,667256.862163347,1.5
10.4,21426.1497951485,658684.113464104,144885.249654502,680110.263259252,1.5
10.6,18256.3126777745,673815.666026696,146326.964710515,692071.97870447,1.5
10.8,15470.731814156,687656.165133272,147666.702982001,703126.896947428,1.5
11,13042.2636579789,700244.80178125,148909.627018179,713287.065439228,1.5
11.2,10957.2222013164,711569.898911078,150055.946458105,722527.121112395,1.5
11.4,9146.76340019424,721839.956077288,151121.736109877,730986.719477482,1.5
11.6,7598.23006972882,731064.193014769,152107.262077465,738662.423084498,1.5
11.8,6284.04516705605,739311.964918232,153016.958270662,745596.010085288,1.5
12,5175.09632897639,746664.278991584,153855.827546462,751839.37532056,1.5
12.2,4250.65147732164,753169.182360176,154625.909122441,757419.833837498,1.5
12.4,3471.33636941437,758975.113556547,155337.624200343,762446.449925962,1.5
12.6,2823.3458180318,764119.611000017,155992.485445525,766942.956818049,1.5
12.8,2288.06794514468,768666.964665354,156594.252338029,770955.032610498,1.5
13,1847.40140543094,772683.898322498,157146.983347938,774531.299727929,1.25
13.2,1518.19765870473,776244.51128874,157652.466298326,777762.708947444,1.25
13.4,1241.48172938285,779399.125283293,158118.091966703,780640.607012676,1.25
13.6,1011.83137118573,782178.353628388,158545.170954455,783190.184999574,1.25
13.8,822.285617768265,784625.589653741,158936.477938528,785447.87527151,1.25
14,666.209122430364,786783.210848518,159294.945554772,787449.419970948,1
14.2,552.518448873588,788718.857757596,159621.850560343,789271.37620647,1
14.4,456.269412726493,790435.046202534,159922.430841533,790891.315615261,1
14.6,375.761686383386,791949.196879483,160197.574095163,792324.958565867,1
14.8,308.736014811302,793285.683069272,160449.193362108,793594.419084083,1
15,253.030228763848,794467.883769736,160679.300119029,794720.9139985,0.75
15.2,213.801912786453,795559.81177399,160888.629925698,795773.613686777,0.75
15.4,179.999853900051,796531.441222307,161081.002040423,796711.441076207,0.75
15.6,151.204920667998,797391.546244482,161256.893469306,797542.75116515,0.75
15.8,126.773902969972,798153.47675925,161417.560563637,798280.25066222,0.75
16,106.087074108943,798829.801970865,161564.306474292,798935.889044974,0.5
16.2,92.3814042670296,799487.273112865,161697.402578941,799579.654517132,0.5
16.4,80.2177082342863,800073.779693355,161819.822056036,800153.997401589,0.5
16.6,69.53804227863,800593.510186873,161931.71200527,800663.048229152,0.5
16.8,60.1945059594357,801054.287174697,162033.843847535,801114.481680656,0.5
17,52.0336976753952,801463.649883241,162127.056291745,801515.683580916,0.25
17.2,47.3857506856505,801895.14428132,162211.180182063,801942.530032005,0.25
17.4,43.0898363195538,802278.618934466,162288.567482476,802321.708770785,0.25
17.6,39.1332642656894,802618.824852346,162359.557033014,802657.958116611,0.25
17.8,35.5098385799373,802919.287752517,162424.350002104,802954.797591097,0.25
18,32.1961555239662,803185.150768953,162483.455353486,803217.346924477,0
18.2,31.2771860274467,803501.8560665,162536.613162144,803533.133252528,0
18.4,30.3813975866786,803779.744529754,162585.411131568,803810.125927341,0
18.6,29.5073807004176,804025.542470272,162630.371041824,804055.049850972,0
18.8,28.6570233634547,804240.669017892,162671.424514982,804269.326041255,0
19,27.8301240050024,804429.309497622,162708.870424868,804457.139621627,0
19.2,27.0299132416455,804592.117563396,162742.531036672,804619.147476638,0
19.4,26.2507888342321,804737.252411189,162773.424346642,804763.503200023,0
19.6,25.4913245775579,804867.536421346,162801.882483222,804893.027745924,0
19.8,24.7530897201599,804983.380726651,162827.862972444,805008.133816371,0
20,24.0357808642155,805086.512980035,162851.556212351,805110.548760899,0
20.2,23.3421505065455,805176.969141032,162872.850413537,805200.311291539,0
20.4,22.6671468372311,805258.567503113,162892.391351908,805281.234649951,0
20.6,22.0094610812356,805332.60776589,162910.389828894,805354.617226972,0
20.8,21.3704286240794,805399.18396005,162926.819305545,805420.554388674,0
21,20.749739652629,805459.07765658,162941.800689123,805479.827396233,0
21.2,20.1497602613504,805512.183071093,162955.263562921,805532.332831355,0
21.4,19.5660418520961,805560.463740718,162967.616917943,805580.029782571,0
21.6,18.9974232001538,805604.578415276,162978.994306481,805623.575838476,0
21.8,18.4450504631531,805644.530395077,162989.379082159,805662.97544554,0
22,17.9086367365431,805680.709379832,162998.847869836,805698.618016569,0
22.2,17.390221697718,805713.004886776,163007.356271009,805730.395108474,0
22.4,16.8859265682403,805742.507776249,163015.163048019,805759.393702817,0
22.6,16.394735091392,805769.580019727,163022.352715236,805785.974754818,0
22.8,15.917634079212,805794.204696164,163028.91480525,805810.122330243,0
23,15.454367221023,805816.593204919,163034.897817493,805832.04757214,0
23.2,15.0066942251615,805836.660789322,163040.273740986,805851.667483547,0
23.4,14.5712488727374,805855.047207243,163045.206184853,805869.618456116,0
23.6,14.1471474181883,805871.963181141,163049.748592607,805886.110328559,0
23.8,13.7352404762835,805887.391506215,163053.894371693,805901.126746691,0
24,13.3353026764615,805901.454148149,163057.674195116,805914.789450825,0
24.2,12.9488524567694,805914.092279375,163061.07038384,805927.041131831,0
24.4,12.572975499591,805925.694111109,163064.186341684,805938.267086608,0
24.6,12.2069058056029,805936.386914126,163067.055848721,805948.593819932,0
24.8,11.8513769341367,805946.157507532,163069.674748609,805958.008884466,0
25,11.5061922934782,805955.079111035,163072.062430411,805966.585303329,0
