time,S,R,F,T,dose_u1
7.2,124880.236673124,299273.692384632,105300.091351512,424153.929057755,1.25
7.4,118792.361961139,321316.61161905,108687.635385428,440108.973580189,1.25
7.6,112403.08259345,344010.300311466,111982.230781587,456413.382904916,1.25
7.8,105748.958354489,367305.437301745,115166.225452116,473054.395656234,1.25
8,98903.467179907,391064.99800485,118231.414275152,489968.465184757,1.25
8.2,91935.6813343435,415156.379948908,121151.515286099,507092.061283251,1.25
8.4,84952.6263135043,439331.784927529,123943.936656353,524284.411241033,1.25
8.6,78031.8997772068,463407.199893696,126605.143182102,541439.099670903,1.25
8.8,71238.4152199231,487216.684920771,129140.124021425,558455.100140694,1.25
9,64625.0980067969,510619.761073687,131555.429029636,575244.859080484,1.25
9.2,58309.8642058115,533306.338576855,133817.827459243,591616.202782667,1.25
9.4,52288.141128157,555251.824859369,135957.509247363,607539.965987526,1.25
9.6,46582.0780015478,576378.356143536,137982.183691533,622960.434145083,1.25
9.8,41252.9354637575,596498.048799693,139882.743542864,637750.984263451,1.25
10,36324.0947422516,615513.292806194,141661.789655324,651837.387548446,1.25
10.2,31847.5822914367,633234.764707514,143311.556655988,665082.346998951,1.25
10.4,27745.3032345266,649850.967435039,144859.171820636,677596.270669565,1.25
10.6,24035.4305929713,665280.054163839,146302.651803874,689315.48475681,1.25
10.8,20715.4034471253,679495.868178126,147644.145329885,700211.271625252,1.25
11,17766.5702466469,692521.532122856,148888.824449859,710288.102369503,1.25
11.2,15189.4472177488,704314.518363902,150035.504061056,719503.965581651,1.25
11.4,12908.7493692519,715092.381292453,151102.617220457,728001.130661705,1.25
11.6,10919.9973328489,724842.838347405,152089.603235694,735762.835680254,1.25
11.8,9199.03567108962,733620.851854825,153000.68507952,742819.887525915,1.25
12,7718.23891325663,741496.495936143,153840.832995929,749214.7348494,1.25
12.2,6460.45916166333,748500.661441077,154611.485606561,754961.120602741,1.25
12.4,5378.54971630223,754792.379402877,155324.297533622,760170.929119179,1.25
12.6,4460.45107576666,760397.762909749,155980.276307334,764858.213985516,1.25
12.8,3686.2958446826,765376.619915288,156583.103021078,769062.91575997,1.25
13,3036.23909275046,769792.078549443,157136.74365585,772828.317642193,1.25
13.2,2496.23791517113,773683.509506947,157643.057001713,776179.747422119,1.25
13.4,2042.05815639252,777147.66227064,158109.46109933,779189.720427032,1.25
13.6,1664.90938595134,780211.605619252,158537.259257267,781876.515005204,1.25
13.8,1353.45410316219,782917.266093012,158929.228614713,784270.720196175,1.25
14,1096.86929737378,785306.868714538,159288.305870919,786403.738011911,1.25
14.2,887.594384843017,787407.586380834,159616.040050898,788295.180765677,1.25
14.4,714.811325948785,789272.471695549,159917.138118743,789987.283021498,1.25
14.6,573.90530153535,790919.757969931,160192.72647807,791493.663271466,1.25
14.8,459.573369858729,792374.011287481,160444.757583747,792833.58465734,1.25
15,366.957762433573,793659.137904792,160675.24519163,794026.095667225,1.25
15.2,292.623279208925,794791.016005713,160885.353192659,795083.639284922,1.25
15.4,232.23978341694,795797.178394716,161078.051294937,796029.418178133,1.25
15.6,183.78970702624,796688.019138074,161254.1780782,796871.8088451,1.25
15.8,145.09766989885,797476.790791603,161415.054981344,797621.888461502,1.25
16,114.232851626753,798176.140760109,161562.019672506,798290.373611735,1.25
16.2,89.8247652309683,798794.600509235,161695.891309346,798884.425274466,1.25
16.4,70.2943681177838,799346.134851576,161818.527417266,799416.429219694,1.25
16.6,54.8605093248798,799836.294881251,161930.516300462,799891.155390576,1.25
16.8,42.7186280325048,800271.992153287,162032.73040548,800314.710781319,1.25
17,33.1734182965185,800659.756013249,162126.040023449,800692.929431545,1.25
17.2,25.7307553957238,801004.041777579,162211.002506883,801029.772532975,1.25
17.4,19.8610542282914,801311.958369463,162288.771805408,801331.819423691,1.25
17.6,15.2901455978189,801586.422510045,162359.747958184,801601.712655643,1.25
17.8,11.7460565352641,801831.036494834,162424.497587515,801842.78255137,1.25
18,8.99892896125119,802049.199665968,162483.580879288,802058.198594929,1.25
18.2,6.88629091596218,802243.244220186,162537.367791825,802250.130511102,1.25
18.4,5.24356213759352,802416.88098121,162586.573009398,802422.124543347,1.25
18.6,3.982599923258,802571.665300808,162631.463281575,802575.647900731,1.25
18.8,3.01874207405549,802709.519534215,162672.4030339,802712.538276289,1.25
19,2.28194463516979,802832.262064139,162709.749689574,802834.544008774,1.25
19.2,1.72294096222101,802941.151851559,162743.745975341,802942.874792521,1.25
19.4,1.29430310876915,803038.195441444,162774.833568764,803039.489744553,1.25
19.6,0.969928807152064,803124.251059561,162803.188067451,803125.220988368,1.25
19.8,0.725454352048343,803200.382736507,162829.042363699,803201.108190859,1.25
20,0.541125635037558,803267.601275247,162852.623396241,803268.142400882,1.25
20.2,0.403137761051094,803326.614101132,162874.088983029,803327.017238893,1.25
20.4,0.298785497551033,803378.548387592,162893.711943767,803378.84717309,1.25
20.6,0.220924926089144,803423.897463123,162911.60685914,803424.118388049,1.25
20.8,0.163059093794028,803463.273545687,162927.921950628,803463.43660478,1.25
21,0.120021495859057,803497.260678929,162942.800867936,803497.380700425,1.25
21.2,0.0882294145104444,803526.272176139,162956.345585136,803526.360405554,1.25
21.4,0.0645158177393718,803550.962932605,162968.724664238,803551.027448422,1.25
21.6,0.0470697996033754,803571.627143447,162980.012406043,803571.674213246,1.25
21.8,0.034283481048741,803588.628881022,162990.302889608,803588.663164503,1.25
22,0.0249020825776138,803602.316787625,162999.686869715,803602.341689708,1.25
22.2,0.0180630892866178,803612.939157272,163008.22994545,803612.957220361,1.25
22.4,0.0130314407092744,803620.887058132,163016.036336407,803620.900089573,1.25
22.6,0.00938133177740838,803626.340586732,163023.154003569,803626.349968063,1.25
22.8,0.00674306888849091,803629.52205115,163029.642553279,803629.528794219,1.25
23,0.00483339467660494,803630.644307316,163035.559254091,803630.64914071,1.25
23.2,0.00345947426852174,803629.866901868,163040.946168211,803629.870361342,1.25
23.4,0.00246238276364706,803627.407525237,163045.867793583,803627.40998762,1.25
23.6,0.00174914499458343,803623.394238174,163050.354981959,803623.395987319,1.25
23.8,0.00124072492604707,803617.961510966,163054.445452449,803617.962751691,1.25
24,0.000877645519455148,803611.239141541,163058.175316242,803611.240019186,1
24.2,0.000647043195579176,803680.184286162,163061.569472361,803680.184933206,1
24.4,0.000474580822662232,803733.892764828,163064.67190832,803733.893239409,1
24.6,0.000347399244150886,803774.801501908,163067.50062245,803774.801849307,1
24.8,0.000253960560511645,803805.314498813,163070.079137876,803805.314752774,1
25,0.000185205450067287,803827.4720862,163072.430299516,803827.472271405,1
