time,S,R,F,T,dose_u1
7.2,118240.427849813,300787.439926975,105300.573948779,419027.867776789,1.5
7.4,111403.762741294,323405.954602095,108688.104115725,434809.717343389,1.5
7.6,104369.54019237,346743.217759147,111982.684467997,451112.757951517,1.5
7.8,97187.7748286036,370743.353817767,115166.662982493,467931.12864637,1.5
8,89932.8475312543,395255.056865021,118231.942580541,485187.904396276,1.5
8.2,82695.9096416977,420115.127520873,121152.021134253,502811.03716257,1.5
8.4,75558.9100266707,445048.303751049,123944.419477886,520607.21377772,1.5
8.6,68572.7788016234,469874.554054638,126621.043514123,538447.332856262,1.5
8.8,61815.7961299065,494394.017947226,129169.556807661,556209.814077133,1.5
9,55353.4186488095,518406.043203401,131584.392573982,573759.461852211,1.5
9.2,49291.56557384,541589.661746043,133847.236994053,590881.227319883,1.5
9.4,43591.624976408,563938.189923118,135988.827563899,607529.814899526,1.5
9.6,38277.8828971609,585333.940791955,138012.191632707,623611.823689116,1.5
9.8,33397.7187976542,605593.972489755,139910.856893897,638991.691287409,1.5
10,28959.7472724127,624626.715559662,141688.05486929,653586.462832074,1.5
10.2,24997.9573393998,642258.904823948,143337.987603032,667256.862163347,1.5
10.4,21426.1497951485,658684.113464104,144885.249654502,680110.263259252,1.5
10.6,18256.3126777745,673815.666026696,146326.964710515,692071.97870447,1.5
10.8,15470.731814156,687656.165133272,147666.702982001,703126.896947428,1.5
11,13042.2636579789,700244.80178125,148909.627018179,713287.065439228,1.5
11.2,10957.2222013164,711569.898911078,150055.946458105,722527.121112395,1.5
11.4,9146.76340019424,721839.956077288,151121.736109877,730986.719477482,1.5
11.6,7598.23006972882,731064.193014769,152107.262077465,738662.423084498,1.5
11.8,6284.04516705605,739311.964918232,153016.958270662,745596.010085288,1.5
12,5175.09632897639,746664.278991584,153855.827546462,751839.37532056,1.5
12.2,4250.65147732164,753169.182360176,154625.909122441,757419.833837498,1.5
12.4,3471.33636941437,758975.113556547,155337.624200343,762446.449925962,1.5
12.6,2823.3458180318,764119.611000017,155992.485445525,766942.956818049,1.5
12.8,2288.06794514468,768666.964665354,156594.252338029,770955.032610498,1.5
13,1847.40140543094,772683.898322498,157146.983347938,774531.299727929,1.5
13.2,1488.5069911533,776213.989810093,157652.768899405,777702.496801246,1.5
13.4,1192.90906455782,779344.637979582,158118.400191325,780537.54704414,1.5
13.6,952.594483773758,782106.270790806,158545.447623281,783058.86527458,1.5
13.8,758.340521722696,784540.24127335,158936.729435381,785298.581795073,1.5
14,601.673837518246,786687.070335096,159295.177659737,787288.744172614,1.5
14.2,476.537027264098,788574.225063305,159622.496967435,789050.762090569,1.5
14.4,375.453570344761,790248.072065492,159923.071003794,790623.525635837,1.5
14.6,294.847812677769,791726.815875084,160198.150848241,792021.663687762,1.5
14.8,230.904677268412,793033.339745771,160449.718016188,793264.244423039,1.5
15,180.255296322862,794189.408074629,160679.782401109,794369.663370952,1.5
15.2,140.492252614135,795210.00607394,160889.595549243,795350.498326554,1.5
15.4,108.92916304717,796118.519715327,161081.941255907,796227.448878374,1.5
15.6,84.1988753830917,796924.716229801,161257.730093266,797008.915105185,1.5
15.8,64.9163980086483,797640.466123102,161418.299563584,797705.382521111,1.5
16,49.8951440562963,798276.910852492,161564.98435136,798326.805996548,1.5
16.2,38.2914958225846,798841.781637549,161698.654262192,798880.073133372,1.5
16.4,29.2313070055021,799346.781287654,161821.056880756,799376.01259466,1.5
16.6,22.2498975228213,799796.969032182,161932.824140192,799819.218929705,1.5
16.8,16.8952518400608,800198.424030193,162034.836831948,800215.319282033,1.5
17,12.7900800357187,800556.831771092,162127.963555257,800569.621851128,1.5
17.2,9.66774731208348,800876.168764655,162212.790655068,800885.836511967,1.5
17.4,7.26838409046449,801162.415821071,162290.407123147,801169.684205162,1.5
17.6,5.44926277035634,801418.216973347,162361.239246577,801423.666236117,1.5
17.8,4.07620850045247,801646.751219063,162425.858267816,801650.827427564,1.5
18,3.0398514038522,801850.999376872,162484.822530148,801854.039228276,1.5
18.2,2.26348560413967,802033.066145226,162538.519743479,802035.32963083,1.5
18.4,1.67615252217963,802196.128020996,162587.625747208,802197.804173518,1.5
18.6,1.23790605971805,802341.617247674,162632.423007423,802342.855153733,1.5
18.8,0.912305286169312,802471.263723358,162673.278467496,802472.176028644,1.5
19,0.670300564279666,802586.698006902,162710.548284811,802587.368307466,1.5
19.2,0.491701304309105,802689.085102943,162744.485662657,802689.576804248,1.5
19.4,0.358664110928447,802780.186613041,162775.509207961,802780.545277152,1.5
19.6,0.260954996821364,802860.814990531,162803.803900629,802861.075945528,1.5
19.8,0.189488313832753,802931.954148692,162829.604013373,802932.143637006,1.5
20,0.137174153503953,802994.536205229,162853.135643196,802994.673379382,1.5
20.2,0.0991348491633411,803049.235971298,162874.562791396,803049.335106147,1.5
20.4,0.0712320822766246,803097.068563726,162894.144569289,803097.139795808,1.5
20.6,0.0510590635473316,803138.514792211,162912.001148828,803138.565851275,1.5
20.8,0.0365319631402819,803174.155929472,162928.281511502,803174.192461435,1.5
21,0.0260579412052496,803204.544620496,162943.128758446,803204.570678437,1.5
21.2,0.0185533696311901,803230.085893377,162956.648515065,803230.104446747,1.5
21.4,0.0131322141635209,803251.382099167,162969.001190462,803251.395231381,1.5
21.6,0.00927391725469246,803268.726798677,162980.264414835,803268.736072595,1.5
21.8,0.00653821920195596,803282.472917569,162990.532686893,803282.479455788,1.5
22,0.00459530979949153,803292.956927836,162999.896408559,803292.961523146,1.5
22.2,0.00322349403457044,803300.427095475,163008.423336859,803300.43031897,1.5
22.4,0.00224753131033553,803305.248840987,163016.212836505,803305.251088518,1.5
22.6,0.00156373546982989,803307.615231317,163023.314850734,803307.616795053,1.5
22.8,0.00108633761218126,803307.742418033,163029.789218038,803307.74350437,1.5
23,0.000752343222676905,803305.779733658,163035.692981985,803305.780486001,1.5
23.2,0.000520279794346016,803301.957965231,163041.067475225,803301.958485511,1.5
23.4,0.000357355093506328,803296.478693392,163045.978355143,803296.479050748,1.5
23.6,0.000244929640792422,803289.454161256,163050.455818592,803289.454406185,1.5
23.8,0.000167667864381579,803281.0191759,163054.537399105,803281.019343568,1.5
24,0.000114409587898723,803271.302487302,163058.259168781,803271.302601711,1.25
24.2,8.16089283415232e-05,803329.422651725,163061.623569226,803329.422733334,1.25
24.4,5.74658221005209e-05,803374.62244604,163064.716378306,803374.622503506,1.25
24.6,4.02487179141348e-05,803408.329888963,163067.541512764,803408.329929212,1.25
24.8,2.81593254640387e-05,803432.425136023,163070.116643433,803432.425164183,1.25
25,1.96601957682895e-05,803448.775990868,163072.464438832,803448.776010528,1.25
