time,S,R,F,T,dose_u1
7.2,138277.175795292,294217.891583313,105300.253231758,432495.067378605,1
7.4,132950.717888631,315179.818895439,108687.792614219,448130.536784071,1
7.6,127216.960901992,336729.528052599,111982.382964148,463946.488954591,1
7.8,121095.198863635,358832.560821572,115166.372215392,479927.759685207,1
8,114652.264422642,381378.566339869,118231.555311141,496030.830762511,1
8.2,107931.764577128,404271.89207307,121151.650326956,512203.656650198,1
8.4,101066.647483993,427298.436898216,123950.23458844,528365.084382209,1
8.6,94132.4028132207,450320.426226188,126630.52248189,544452.829039409,1
8.8,87191.5081078227,473197.522056175,129178.667488779,560389.030163998,1
9,80315.5001157041,495778.565552688,131592.997143258,576094.065668392,1
9.2,73604.6211274091,517816.46610342,133853.285340302,591421.08723083,1
9.4,67087.2626997715,539277.417257536,135990.892196012,606364.679957308,1
9.6,60800.6073135697,560082.99626147,138013.535490269,620883.603575039,1
9.8,54809.890753916,580064.732976822,139912.122020441,634874.623730738,1
10,49152.8932867661,599123.76913585,141689.212599165,648276.662422617,1
10.2,43904.2658142007,617047.918340987,143334.067124334,660952.184155188,1
10.4,39002.6277684756,634001.362097224,144876.337688198,673003.9898657,1
10.6,34462.9568375605,649937.871179657,146318.407861458,684400.828017217,1
10.8,30308.6537583672,664780.435772281,147658.801757127,695089.089530648,1
11,26534.9245202189,678527.494834607,148902.424813603,705062.419354826,1
11.2,23162.7836529828,691096.401715263,150046.330962604,714259.185368246,1
11.4,20110.858756987,702708.78221214,151111.898491939,722819.640969127,1
11.6,17385.0783535221,713332.296473569,152098.158144645,730717.374827092,1
11.8,14969.6613496519,722996.476598012,153008.679504029,737966.137947664,1
12,12841.6893690066,731753.425226356,153848.258922679,744595.114595363,1
12.2,10993.0019487777,739605.440887159,154617.32836866,750598.442835936,1
12.4,9363.7835106054,746728.968780836,155329.52215883,756092.752291442,1
12.6,7947.19544806767,753131.263361565,155985.08268264,761078.458809633,1
12.8,6723.04222062701,758863.938894197,156587.538356636,765586.981114824,1
13,5669.65929353363,763985.305270312,157140.820884017,769654.964563846,1
13.2,4773.85114969818,768523.563738778,157646.267313794,773297.414888476,1
13.4,4001.15463015716,772592.078124487,158112.357193215,776593.232754644,1
13.6,3343.01363865782,776210.728200484,158539.946999354,779553.741839142,1
13.8,2785.40728293048,779421.356931648,158931.742867764,782206.764214578,1
14,2314.50334197394,782266.999953425,159290.607414469,784581.503295399,1
14.2,1920.87411301032,784773.488164379,159617.864079792,786694.36227739,1
14.4,1587.26117271684,787006.103551372,159918.781216409,788593.364724089,1
14.6,1307.92633698287,788981.686392921,160194.235310404,790289.612729904,1
14.8,1075.15686810499,790727.228250241,160446.139657695,791802.385118346,1
15,881.545449129297,792269.871832849,160676.50779832,793151.417281978,1
15.2,722.069841627233,793626.347512397,160886.355507761,794348.417354024,1
15.4,588.940028664052,794831.855728032,161078.94847062,795420.795756696,1
15.6,479.104263676913,795897.402950457,161255.001130385,796376.507214134,1
15.8,388.893483247825,796838.514062414,161415.807965016,797227.407545662,1
16,314.898782138748,797670.407789844,161562.706337071,797985.306571982,1
16.2,254.755545658329,798402.837743811,161696.433688742,798657.593289469,1
16.4,205.230800828692,799054.109386504,161819.010581237,799259.340187333,1
16.6,164.922884840719,799630.576570945,161930.959473176,799795.499455785,1
16.8,132.257662277577,800140.659621757,162033.135325506,800272.917284034,1
17,105.810534978748,800592.486741719,162126.409180586,800698.297276698,1
17.2,84.5823162669319,800991.372373021,162211.290041976,801075.954689288,1
17.4,67.325158879052,801346.711784228,162289.027645971,801414.036943107,1
17.6,53.4605327886603,801661.954177446,162359.982762296,801715.414710235,1
17.8,42.3677970076305,801941.551053297,162424.712126283,801983.918850304,1
18,33.498080143368,802189.760314718,162483.776172635,802223.258394861,1
18.2,26.4644024967341,802409.398270314,162537.516836366,802435.86267281,1
18.4,20.8170949156035,802605.303387627,162586.705512526,802626.120482542,1
18.6,16.3368132196533,802779.312920658,162631.585023255,802795.649733878,1
18.8,12.7967307590975,802933.774610347,162672.514281544,802946.571341106,1
19,10.0004412296145,803070.924926097,162709.850876337,803080.925367326,1
19.2,7.80909856114122,803192.256936814,162743.821061319,803200.066035375,1
19.4,6.0710216981479,803300.308465746,162774.900198045,803306.379487444,1
19.6,4.70911973058286,803396.065752448,162803.249386906,803400.774872178,1
19.8,3.64617799661348,803480.787119042,162829.098363448,803484.433297039,1
20,2.81657161091917,803555.672872736,162852.674403788,803558.489444347,1
20.2,2.1740364018853,803621.528676872,162874.125320288,803623.702713274,1
20.4,1.67052154679573,803679.725970705,162893.744078822,803681.396492252,1
20.6,1.28080170660859,803730.807814028,162911.636508749,803732.088615734,1
20.8,0.980318008020963,803775.468590527,162927.949026996,803776.448908535,1
21,0.748573655329347,803814.372723359,162942.82553883,803815.121297014,1
21.2,0.571159072631365,803847.969622129,162956.362050574,803848.540781202,1
21.4,0.433787402511049,803877.025527228,162968.739131712,803877.459314631,1
21.6,0.328753215325522,803901.84994244,162980.025812344,803902.178695655,1
21.8,0.248745054916934,803922.83927829,162990.315133788,803923.088023345,1
22,0.187766345228592,803940.374458164,162999.698031316,803940.56222451,1
22.2,0.14161924985817,803954.714589013,163008.23654375,803954.856208263,1
22.4,0.106311600865011,803966.302103374,163016.042052245,803966.408414975,1
22.6,0.079642162188158,803975.319452458,163023.15934748,803975.399094621,1
22.8,0.0595709716339943,803982.000184814,163029.647435931,803982.059755785,1
23,0.0444529606364484,803986.570651439,163035.563708573,803986.6151044,1
23.2,0.0331427741778826,803989.181835903,163040.948102392,803989.214978677,1
23.4,0.0245915584147785,803990.072111954,163045.869390701,803990.096703512,1
23.6,0.0182104544984077,803989.442235884,163050.356519452,803989.460446338,1
23.8,0.0134655749745229,803987.32870341,163054.446859408,803987.342168985,1
24,0.00993340740789874,803983.909248281,163058.176602694,803983.919181688,0.75
24.2,0.00769942280851383,804063.839519165,163061.569155304,804063.847218588,0.75
24.4,0.00594357909754558,804127.174129158,163064.67146727,804127.180072737,0.75
24.6,0.00457990147736444,804176.510046277,163067.50026966,804176.514626179,0.75
24.8,0.00352443056792532,804214.469364697,163070.078821969,804214.472889128,0.75
25,0.00270698379281669,804243.295818472,163072.430001404,804243.298525456,0.75
