time,S,R,F,T,dose_u1
5.2,676695.883213146,73606.2991337691,93325.1417202608,750302.182346916,0.75
5.4,703418.075791854,76066.0090618062,95318.5874967404,779484.08485366,0.75
5.6,727785.53770825,78366.7246848459,97115.4236033826,806152.262393095,0.75
5.8,749531.248121199,80495.7606957351,98708.9562773004,830027.008816935,0.75
6,768669.519418947,82459.6104924937,100113.811966819,851129.129911441,0.75
6.2,784906.975723724,84246.9816614863,101322.309781061,869153.95738521,0.75
6.4,798936.245825846,85905.6247846892,102389.610403994,884841.870610535,0.75
6.6,810980.791913089,87452.455493885,103334.724831364,898433.247406974,0.75
6.8,820979.985881791,88888.6348437038,104158.241348614,909868.620725495,0.75
7,829083.725410825,90227.4810796992,104872.786164656,919311.206490524,0.75
7.2,835220.280986795,91472.8727236405,105478.079103665,926693.153710436,0.75
7.4,839941.085854871,92656.9882989301,106006.99839266,932598.074153801,0.75
7.6,843437.508875969,93792.5258876032,106471.13171095,937230.034763572,0.75
7.8,845714.639574543,94884.9349581799,106871.958370934,940599.574532723,0.75
8,846896.701536374,95944.6596406452,107217.014764753,942841.361177019,0.75
8.2,846975.44021395,96980.1892521609,107507.089946418,943955.629466111,0.75
8.4,846278.567503913,98005.6792681397,107759.256323887,944284.246772052,0.75
8.6,844921.195840423,99027.8786223534,107979.56361266,943949.074462776,0.75
8.8,842914.749813316,100053.011796286,108169.005988965,942967.761609602,0.75
9,840331.826475597,101087.780419774,108331.475628234,941419.606895371,0.5
9.2,861382.488020263,102451.485338091,108467.562983687,963833.973358354,0.5
9.4,880056.395119873,103597.018558949,108585.576628746,983653.413678822,0.5
9.6,896611.139682644,104552.577212371,108688.466379481,1001163.71689502,0.5
9.8,911001.700055024,105318.59689088,108776.762793073,1016320.2969459,0.5
10,923408.516167601,105915.080915052,108852.353776341,1029323.59708265,0.5
10.2,933785.662293263,106343.000425036,108915.562901462,1040128.6627183,0.5
10.4,942722.055898992,106654.742821058,108970.31479571,1049376.79872005,0.5
10.6,950424.714200945,106869.469671959,109018.003891125,1057294.1838729,0.5
10.8,956912.092194581,106991.260413125,109058.890593065,1063903.35260771,0.5
11,962321.912977865,107033.335904857,109093.86515856,1069355.24888272,0.5
11.2,966663.803701806,106999.845062399,109123.08790532,1073663.64876421,0.5
11.4,970266.765605738,106916.628036982,109148.387359143,1077183.39364272,0.5
11.6,973247.53356763,106793.390337783,109170.413412749,1080040.92390541,0.5
11.8,975624.553059209,106633.374027781,109189.289456863,1082257.92708699,0.5
12,977473.344828873,106443.381377431,109205.429933364,1083916.7262063,0.5
12.2,978804.905156676,106226.971277529,109218.911101198,1085031.87643421,0.5
12.4,979781.741399697,105994.666406984,109230.579513967,1085776.40780668,0.5
12.6,980461.470238944,105750.657586971,109240.736096526,1086212.12782592,0.5
12.8,980854.104951471,105497.152891256,109249.438411933,1086351.25784273,0.5
13,980996.259189742,105237.335024427,109256.878261084,1086233.59421417,0.5
13.2,980893.397759964,104974.001414868,109263.091279567,1085867.39917483,0.5
13.4,980622.359924887,104710.271710474,109268.46825581,1085332.63163536,0.5
13.6,980210.219965696,104447.664467533,109273.148112714,1084657.88443323,0.5
13.8,979661.343273336,104187.786646579,109277.157515208,1083849.12991992,0.5
14,978992.776368105,103932.099425286,109280.585821318,1082924.87579339,0.25
14.2,992864.434676197,103930.223899544,109283.447764855,1096794.65857574,0.25
14.4,1005071.86004836,103785.787629868,109285.924468542,1108857.64767823,0.25
14.6,1015855.22632024,103522.411872704,109288.079975603,1119377.63819295,0.25
14.8,1025238.1771198,103145.111331966,109289.926597761,1128383.28845177,0.25
15,1033383.19694137,102669.982592454,109291.505139805,1136053.17953382,0.25
15.2,1040307.51497918,102101.728473721,109292.823231961,1142409.2434529,0.25
15.4,1046391.85182788,101471.800101965,109293.96387147,1147863.65192984,0.25
15.6,1051771.97687951,100791.929703641,109294.956564637,1152563.90658315,0.25
15.8,1056472.23452614,100065.709719374,109295.806987858,1156537.94424552,0.25
16,1060581.47356655,99301.0881582806,109296.533939941,1159882.56172483,0.25
16.2,1064116.97526737,98501.5558941317,109297.140939403,1162618.5311615,0.25
16.4,1067262.41898076,97680.0512888031,109297.666213727,1164942.47026956,0.25
16.6,1070083.32907984,96841.5574752183,109298.123353232,1166924.88655506,0.25
16.8,1072592.97593748,95988.1857391406,109298.514973273,1168581.16167663,0.25
17,1074833.48938721,95123.4445498871,109298.849732195,1169956.93393709,0.25
17.2,1076813.80895062,94249.6621675839,109299.129251244,1171063.47111821,0.25
17.4,1078617.61410696,93371.2146119881,109299.371135211,1171988.82871895,0.25
17.6,1080274.64241135,92489.9569754614,109299.581642821,1172764.59938681,0.25
17.8,1081790.84614227,91607.1935167744,109299.761978704,1173398.03965905,0.25
18,1083185.24973272,90724.4155806277,109299.916167785,1173909.66531335,0.25
18.2,1084461.06708982,89843.2903222034,109300.044876409,1174304.35741202,0.25
18.4,1085652.71971273,88964.7389284336,109300.155523804,1174617.45864116,0.25
18.6,1086771.14338013,88089.572526423,109300.250507421,1174860.71590655,0.25
18.8,1087826.34887781,87218.4552276501,109300.332041261,1175044.80410546,0.25
19,1088826.86445064,86351.9302413211,109300.402029727,1175178.79469196,0.25
19.2,1089779.55443615,85490.4862907292,109300.462029188,1175270.04072688,0.25
19.4,1090691.35451828,84634.4084122283,109300.513609078,1175325.76293051,0.25
19.6,1091567.07684239,83784.0274953681,109300.557887029,1175351.10433775,0.25
19.8,1092411.15141473,82939.5792604813,109300.595895145,1175350.73067521,0.25
20,1093227.35267429,82101.2485289736,109300.628521203,1175328.60120326,0.25
20.2,1094018.69049383,81269.2325070586,109300.656490736,1175287.92300089,0.25
20.4,1094788.30099254,80443.540550549,109300.680535364,1175231.84154309,0.25
20.6,1095538.29228432,79624.3036645039,109300.701176089,1175162.59594883,0.25
20.8,1096270.63459511,78811.5812267824,109300.718894046,1175082.21582189,0.25
21,1096987.01122291,78005.4111274738,109300.734103084,1174992.42235039,0
21.2,1099727.1490878,77279.4317271504,109300.747141421,1177006.58081495,0
21.4,1102183.1710166,76543.4382643502,109300.758424201,1178726.60928095,0
21.6,1104403.5319838,75800.1242383851,109300.768243383,1180203.65622219,0
21.8,1106398.52392344,75050.9000579314,109300.776655168,1181449.42398137,0
22,1108199.19139003,74297.7428193266,109300.78384556,1182496.93420935,0
22.2,1109812.50382165,73542.326474241,109300.7898494,1183354.83029589,0
22.4,1111298.99078695,72786.5385741133,109300.795044847,1184085.52936106,0
22.6,1112680.16341126,72031.2846211394,109300.799566343,1184711.4480324,0
22.8,1113960.41207966,71277.4839068725,109300.803439766,1185237.89598654,0
23,1115153.45542208,70525.9620472188,109300.806751573,1185679.4174693,0
23.2,1116261.64748545,69777.9863329741,109300.809516082,1186039.63381843,0
23.4,1117309.62438334,69033.6442927207,109300.811892651,1186343.26867606,0
23.6,1118305.1908964,68293.3782349111,109300.813932779,1186598.56913131,0
23.8,1119255.47605074,67557.531924442,109300.815684019,1186813.00797518,0
24,1120166.53874521,66826.3822667461,109300.817187278,1186992.92101195,0
24.2,1121043.24199579,66100.1944488267,109300.818475985,1187143.43644461,0
24.4,1121890.50282668,65379.0689197765,109300.81958385,1187269.57174646,0
24.6,1122711.71473179,64663.1843393333,109300.820534879,1187374.89907112,0
24.8,1123510.00015134,63952.6507750552,109300.82135124,1187462.65092639,0
25,1124288.01469313,63247.5503874823,109300.822052001,1187535.56508061,0
