time,S,R,F,T,dose_u1
7,94297.9502837046,313703.118250743,101814.568193074,408001.068534448,1.5
7.2,89192.9173456149,337532.894521985,105290.866684301,426725.8118676,1.5
7.4,83828.024547323,361929.263543394,108678.67573208,445757.288090717,1.5
7.6,78283.1162222309,386713.433656455,111973.558642571,464996.549878685,1.5
7.8,72611.5127926941,411754.135851009,115157.862090486,484365.648643704,1.5
8,66887.4574271434,436864.221055868,118223.485185968,503751.678483012,0
8.2,68855.7629621008,461278.088521756,121143.923212285,530133.851483856,0
8.4,70504.8126961437,484483.416234135,123942.858926324,554988.228930279,0
8.6,71850.9854864621,506429.984537096,126623.503293699,578280.970023558,0
8.8,72870.8952361961,526917.537654766,129172.03697235,599788.432890962,0
9,73577.2441753299,545907.489681092,131586.795871566,619484.733856422,0
9.2,73947.4591726279,563191.232912226,133847.432497439,637138.692084854,0
9.4,74071.7144237195,579150.712237,135985.38193905,653222.426660719,0
9.6,73982.6171929532,593901.689987477,138008.360578121,667884.307180431,0
9.8,73681.5866330084,607392.258118214,139907.272893375,681073.844751222,0
10,73192.1010795217,619703.097252617,141684.678213102,692895.198332139,0
10.2,72516.6267615957,630778.954695607,143326.87609973,703295.581457203,0
10.4,71714.380417677,640957.332380726,144864.681521981,712671.712798403,0
10.6,70807.8123894499,650351.120392772,146306.892830431,721158.932782222,0
10.8,69802.9576594144,658955.072280871,147648.125684624,728758.029940285,0
11,68715.5489748684,666841.207081082,148892.52457323,735556.75605595,0
11.2,67552.1127730613,673993.519031395,150031.517977259,741545.631804457,0
11.4,66340.585312758,680620.721993904,151090.705846374,746961.307306662,0
11.6,65092.1234651051,686792.537340428,152077.876397258,751884.660805533,0
11.8,63811.7418236172,692507.944994569,152990.008653034,756319.686818186,0
12,62507.6232385408,697808.66122676,153831.152521295,760316.284465301,0
12.2,61185.7883695981,702683.306460012,154596.116321109,763869.09482961,0
12.4,59856.1252691967,707250.637165535,155304.125404997,767106.762434732,0
12.6,58523.2309651318,711549.492778992,155961.217545044,770072.723744124,0
12.8,57190.9343827541,715576.81999488,156565.723412399,772767.754377634,0
13,55863.1887876061,719354.516156678,157120.914661391,775217.704944284,0
13.2,54545.2724264977,722871.676209824,157623.668370931,777416.948636322,0
13.4,53238.254598782,726198.006309904,158087.535076258,779436.260908686,0
13.6,51943.4927187406,729355.698748121,158516.845072085,781299.191466862,0
13.8,50664.0822874857,732340.770187377,158910.667257536,783004.852474863,0
14,49401.889649529,735165.118334849,159271.423421565,784567.007984378,0
14.2,48161.605407506,737818.760320993,159597.167360343,785980.365728499,0
14.4,46940.2648096215,740345.668905493,159897.103418764,787285.933715114,0
14.6,45737.6907814042,742759.43882956,160174.193015346,788497.129610964,0
14.8,44556.5070430289,745056.209560462,160427.905475268,789612.716603491,0
15,43397.5283227876,747242.838914907,160659.914813363,790640.367237695,0
15.2,42264.9933661336,749311.047239259,160869.028432522,791576.040605392,0
15.4,41154.2030913362,751290.359883527,161061.321806474,792444.562974863,0
15.6,40064.2759575777,753189.703239143,161238.761210257,793253.979196721,0
15.8,38997.4839232931,755005.715520114,161401.036661934,794003.199443407,0
16,37954.1072829347,756742.638233651,161549.266429651,794696.745516585,0
16.2,36937.9535385353,758393.752319803,161682.713510558,795331.705858338,0
16.4,35943.7430889911,759979.918340238,161805.323643687,795923.661429229,0
16.6,34970.3021109216,761507.320658156,161918.378418594,796477.622769077,0
16.8,34019.6121497535,762973.133337795,162021.692715623,796992.745487548,0
17,33091.6791303298,764380.124783193,162115.998030563,797471.803913523,0
17.2,32189.8968134461,765722.847077351,162200.835789248,797912.743890797,0
17.4,31308.9821953521,767016.606229619,162278.742398313,798325.588424971,0
17.6,30447.6792218602,768265.859035444,162350.543514844,798713.538257304,0
17.8,29607.7188342845,769468.245149963,162416.126633705,799075.963984247,0
18,28788.9695091767,770625.641115647,162475.964043468,799414.610624824,0
18.2,27994.4360793333,771733.591859713,162529.768984494,799728.027939047,0
18.4,27219.1153233938,772803.665973312,162579.161359195,800022.781296706,0
18.6,26461.7761225342,773839.175384257,162624.669208015,800300.951506791,0
18.8,25723.9299478057,774838.14032841,162666.223276865,800562.070276216,0
19,25005.3820174197,775801.869568544,162704.126017186,800807.251585963,0
19.2,24308.7790857319,776726.678812411,162738.197490324,801035.457898143,0
19.4,23629.5253358236,777621.532789548,162769.468023721,801251.058125372,0
19.6,22966.467055738,778488.957565162,162798.273762975,801455.4246209,0
19.8,22320.922804021,779327.281112528,162824.5716981,801648.203916549,0
20,21692.6750468578,780137.439169984,162848.554526738,801830.114216842,0
20.2,21084.0460434621,780916.352064415,162870.109078871,802000.398107877,0
20.4,20490.8914149383,781671.119144337,162889.88898806,802162.010559276,0
20.6,19912.1576106152,782403.71219174,162908.107618331,802315.869802356,0
20.8,19348.9936243036,783112.709881204,162924.738099212,802461.703505508,0
21,18801.1810042814,783798.797633873,162939.902806455,802599.978638154,0
21.2,18270.7512450249,784459.377959366,162953.530455959,802730.129204391,0
21.4,17754.010956484,785100.179682497,162966.035029342,802854.190638981,0
21.6,17250.0133567621,785722.773994598,162977.551707582,802972.78735136,0
21.8,16759.7585768393,786325.946403299,162988.063637743,803085.704980139,0
22,16283.0385790498,786910.211361094,162997.648378612,803193.249940144,0
22.2,15821.6263949945,787473.362630288,163006.260985701,803294.989025283,0
22.4,15372.2564176363,788020.097213745,163014.16338447,803392.353631381,0
22.6,14934.0866551268,788551.689760228,163021.441122019,803485.776415355,0
22.8,14507.986755322,789067.098540552,163028.08360161,803575.085295874,0
23,14093.7645026387,789566.71909278,163034.139915109,803660.483595419,0
23.2,13692.964510403,790048.667616617,163039.581707443,803741.63212702,0
23.4,13302.7151362642,790516.845716893,163044.574589953,803819.560853157,0
23.6,12922.2728651842,790972.303191551,163049.17266003,803894.576056735,0
23.8,12552.3931606827,791414.144096333,163053.369243894,803966.537257016,0
24,12192.9017156117,791842.679548744,163057.19538975,804035.581264356,0
24.2,11845.1421522034,792256.294901528,163060.633201538,804101.437053731,0
24.4,11506.5991089885,792658.264873855,163063.787349409,804164.863982844,0
24.6,11176.6192875291,793049.464744135,163066.692027065,804226.084031664,0
24.8,10855.858390324,793429.122545851,163069.343027043,804284.980936175,0
25,10544.1602720924,793797.488066159,163071.759975787,804341.648338251,0
