time,S,R,F,T,dose_u1
7.2,138375.913185936,312009.377252165,105294.356031456,450385.2904381,0
7.4,143855.041518383,332060.189338473,108682.064845131,475915.230856856,0
7.6,148818.821935902,351677.468420607,111976.839009514,500496.29035651,0
7.8,153183.229090435,370691.473766679,115161.025667228,523874.702857114,0
8,156925.782231546,388991.488578058,118226.363104472,545917.270809603,0
8.2,159946.366413289,406374.954632589,121146.678816246,566321.321045878,0
8.4,162397.353045247,422972.579015468,123945.489204197,585369.932060715,0
8.6,164325.18260883,438799.662648945,126626.006453883,603124.845257776,0
8.8,165703.408211114,453772.266696408,129174.412136674,619475.674907522,0
9,166563.533240813,467897.945385321,131589.043254893,634461.478626134,0
9.2,166875.375889247,481084.305836632,133849.553612269,647959.681725879,0
9.4,166788.097977428,493553.371237281,135987.378902175,660341.469214709,0
9.6,166354.172259106,505371.123482132,138010.236013103,671725.295741238,0
9.8,165574.191833559,516510.144392813,139909.030264079,682084.336226372,0
10,164483.393433487,527011.248435517,141686.321521397,691494.641869004,0
10.2,163080.433523126,536837.533747497,143328.410505404,699917.967270623,0
10.4,161459.978139568,546165.797420396,144866.1114938,707625.775559964,0
10.6,159656.824950658,555051.565168691,146308.222793957,714708.39011935,0
10.8,157677.268963249,563483.556471323,147649.36064294,721160.825434572,0
11,155544.820041699,571493.653826947,148893.66963559,727038.473868647,0
11.2,153265.218916141,579059.5571287,150032.579060509,732324.776044841,0
11.4,150887.631409188,586297.581988363,151091.687669195,737185.213397552,0
11.6,148431.067438699,593243.670629568,152078.78337843,741674.738068267,0
11.8,145901.89520187,599888.940586895,152990.845553978,745790.835788765,0
12,143313.70115543,606252.204165221,153831.923993894,749565.905320651,0
12.2,140673.971122124,612314.652151099,154596.827523449,752988.623273223,0
12.4,138004.205257541,618152.013439135,155304.780303311,756156.218696676,0
12.6,135313.728996186,623786.88594633,155961.819757828,759100.614942517,0
12.8,132608.357124829,629210.748317807,156566.276747715,761819.105442636,0
13,129895.714438743,634434.195576324,157121.422756283,764329.910015067,0
13.2,127183.86002772,639440.417402869,157624.135166265,766624.277430589,0
13.4,124478.924117953,644281.729210516,158087.963542666,768760.65332847,0
13.6,121784.803548932,648973.189622147,158517.237880928,770757.993171079,0
13.8,119106.853993269,653506.897882061,158911.027182811,772613.75187533,0
14,116449.375196165,657889.202380409,159271.753076489,774338.577576574,0
14.2,113820.464161363,662105.157235495,159597.469542804,775925.621396858,0
14.4,111217.954749562,666193.513416922,159897.380211732,777411.468166483,0
14.6,108642.737917259,670165.076433545,160174.446276049,778807.814350804,0
14.8,106099.764291683,674012.798800664,160428.137116951,780112.563092347,0
15,103591.390327502,677740.748460732,160660.126624198,781332.138788234,0
15.2,101125.554761415,681335.980205007,160869.222311802,782461.534966422,0
15.4,98695.6737519945,684828.648096635,161061.49915806,783524.32184863,0
15.6,96300.9850129699,688226.977577872,161238.923279378,784527.962590842,0
15.8,93946.0384130922,691524.787477743,161401.184725116,785470.825890835,0
16,91632.0499913803,694724.872545183,161549.40167419,786356.922536563,0
16.2,89366.5706595444,697816.038738188,161682.837191324,787182.609397733,0
16.4,87140.8608205497,700822.598525727,161805.436684102,787963.459346277,0
16.6,84953.2800822968,703751.073988715,161918.48163511,788704.354071012,0
16.8,82807.9749633697,706596.064793633,162021.786942671,789404.039757002,0
17,80705.4829085541,709359.59336948,162116.084041907,790065.076278034,0
17.2,78652.8333074899,712031.949560761,162200.91440018,790684.782868251,0
17.4,76640.4456276208,714633.221206503,162278.81420712,791273.666834124,0
17.6,74666.2559936085,717168.728099766,162350.609049448,791834.984093375,0
17.8,72734.0134664017,719633.747246789,162416.18643263,792367.760713191,0
18,70843.8521678466,722029.801194539,162476.018605141,792873.653362385,0
18.2,69002.2163376598,724348.432237154,162529.818833081,793350.648574814,0
18.4,67199.4480587198,726606.533610447,162579.20687868,793805.981669167,0
18.6,65433.3285650437,728808.535534376,162624.710736792,794241.86409942,0
18.8,63707.2247306776,730950.299687999,162666.261159717,794657.524418677,0
19,62021.0349669013,733033.011119833,162704.160572842,795054.046086735,0
19.2,60380.6010502712,735049.278480659,162738.229053569,795429.87953093,0
19.4,58776.621259792,737013.496157652,162769.496839537,795790.117417444,0
19.6,57206.879144,738929.412463129,162798.300047088,796136.29160713,0
19.8,55674.3812772134,740793.3969399,162824.595670142,796467.778217114,0
20,54178.8935225651,742606.399930602,162848.576389596,796785.293453167,0
20.2,52725.6666973314,744361.948666238,162870.129045486,797087.615363569,0
20.4,51305.9886955831,746072.427426508,162889.907214148,797378.416122091,0
20.6,49917.7348277209,747741.045954953,162908.124240944,797658.780782674,0
20.8,48563.5771136153,749364.618342033,162924.753257818,797928.195455648,0
21,47243.2126506279,750943.927194733,162939.916629826,798187.139845361,0
21.2,45961.3298799677,752473.299066706,162953.543079186,798434.628946674,0
21.4,44709.9179193057,753963.462130929,162966.046551168,798673.380050235,0
21.6,43486.99181225,755417.189276375,162977.562214888,798904.181088625,0
21.8,42294.9165760887,756831.685923502,162988.073218915,799126.602499591,0
22,41133.3599644746,758207.611069071,162997.657115234,799340.971033546,0
22.2,40006.4860876579,759539.99178851,163006.268963332,799546.477876168,0
22.4,38907.0230887905,760838.164291753,163014.170665635,799745.187380544,0
22.6,37833.1483142782,762104.538736243,163021.447761716,799937.687050521,0
22.8,36786.9477178816,763336.666084295,163028.089655783,800123.613802177,0
23,35768.083910837,764535.110992256,163034.145435386,800303.194903093,0
23.2,34780.2392729132,765695.517073906,163039.586747958,800475.756346819,0
23.4,33816.8746425212,766826.031969441,163044.579190257,800642.906611963,0
23.6,32876.3367571305,767928.758761789,163049.176854912,800805.095518919,0
23.8,31960.4598725077,769001.553821701,163053.373068733,800962.013694209,0
24,31068.916053648,770044.90709835,163057.198877195,801113.823151998,0
24.2,30204.949950314,771055.005893597,163060.636385817,801259.955843911,0
24.4,29362.7231088904,772038.971013831,163063.790255526,801401.694122722,0
24.6,28540.7494358671,772998.64167096,163066.694677012,801539.391106828,0
24.8,27740.6376455751,773932.144049744,163069.345443185,801672.781695319,0
25,26962.077733354,774839.906843009,163071.762178759,801801.984576363,0
