time,S,R,F,T,dose_u1
7,94297.9502837046,313703.118250743,101814.568193074,408001.068534448,1.5
7.2,89192.9173456149,337532.894521985,105290.866684301,426725.8118676,1.5
7.4,83828.024547323,361929.263543394,108678.67573208,445757.288090717,1.5
7.6,78283.1162222309,386713.433656455,111973.558642571,464996.549878685,1.5
7.8,72611.5127926941,411754.135851009,115157.862090486,484365.648643704,1.5
8,66887.4574271434,436864.221055868,118223.485185968,503751.678483012,1.5
8.2,61202.0696007265,461786.148166901,121143.923212285,522988.217767628,1.5
8.4,55619.282143028,486352.616366807,123942.858926324,541971.898509835,1.5
8.6,50190.6200981671,510415.927358054,126623.503293699,560606.547456221,1.5
8.8,44983.6211869433,533762.469413798,129172.00726989,578746.090600741,1.5
9,40046.3210728535,556230.287481099,131586.695375205,596276.608553952,1.5
9.2,35458.8877055264,577532.980983671,133851.238012805,612991.868689198,1.5
9.4,31178.9613953673,597790.185054558,135995.54264343,628969.146449926,1.5
9.6,27229.5062276313,616906.159212603,138018.752533588,644135.665440234,1.5
9.8,23635.3339895603,634768.185803346,139916.987925048,658403.519792906,1.5
10,20395.2214778971,651348.220637244,141693.757113792,671743.442115141,0
10.2,20301.6890906485,666325.719742111,143335.353305094,686627.40883276,0
10.4,20151.0481336559,679747.597944685,144872.581727229,699898.646078341,0
10.6,19953.1389768156,691806.200912071,146314.240491109,711759.339888887,0
10.8,19710.5318398033,702495.222146078,147654.948446772,722205.753985882,0
11,19430.3378212183,711949.294470091,148898.850668765,731379.632291309,0
11.2,19115.5718560342,720160.586452698,150037.380099677,739276.158308732,0
11.4,18778.974709094,727500.369858006,151096.130068148,746279.3445671,0
11.6,18425.6022469643,734098.426735263,152082.887133433,752524.028982227,0
11.8,18057.6950604341,739968.955053585,152994.632211472,758026.650114019,0
12,17678.8960022763,745195.730731415,153835.414604299,762874.626733691,0
12.2,17291.7669509488,749783.407737647,154600.04542744,767075.174688596,0
12.4,16900.6828325377,753926.020032138,155307.743448108,770826.702864676,0
12.6,16507.5875506304,757690.642426176,155964.544516981,774198.229976807,0
12.8,16113.974570124,761084.268269835,156568.780352379,777198.242839959,0
13,15721.4175965369,764148.190596906,157123.721663638,779869.608193443,0
13.2,15331.854009134,766881.772436218,157626.247208079,782213.626445352,0
13.4,14945.8179471007,769382.699702138,158089.902160452,784328.517649239,0
13.6,14563.8176717664,771684.120539638,158519.015161988,786247.938211404,0
13.8,14186.9144833095,773787.54992854,158912.655678786,787974.46441185,0
14,13815.7445191561,775712.825775705,159273.244611469,789528.570294861,0
14.2,13451.8621329619,777456.093627457,159598.83677639,790907.955760419,0
14.4,13094.2560772753,779069.189569463,159898.632568707,792163.445646738,0
14.6,12742.8382344673,780569.265619861,160175.592159731,793312.103854328,0
14.8,12398.4386858394,781955.725842562,160429.185184097,794354.164528401,0
15,12061.2833053435,783238.477307488,160661.084965637,795299.760612831,0
15.2,11732.6982565107,784413.537406521,160870.099521111,796146.235663032,0
15.4,11411.1132763461,785510.40230211,161062.30158715,796921.515578456,0
15.6,11096.207336277,786538.646616996,161239.656562407,797634.853953273,0
15.8,10788.6678027389,787497.16722793,161401.854637834,798285.835030669,0
16,10488.5413009909,788391.310221387,161550.013588612,798879.851522378,0
16.2,10196.9795813356,789217.756223959,161683.396785195,799414.735805295,0
16.4,9912.27993337117,789994.482074141,161805.9481355,799906.762007513,0
16.6,9634.04418865534,790727.22720893,161918.948638111,800361.271397586,0
16.8,9362.85624442248,791414.930244759,162022.213272705,800777.786489182,0
17,9098.68368587734,792060.693745504,162116.473199901,801159.377431381,0
17.2,8842.5304360116,792661.946198068,162201.270074948,801504.476634079,0
17.4,8592.74419128102,793230.230654584,162279.139105633,801822.974845865,0
17.6,8348.91800430275,793769.179002129,162350.905560303,802118.097006432,0
17.8,8111.55300618227,794277.903652884,162416.456992394,802389.456659066,0
18,7880.58352653964,794758.305165468,162476.265468955,802638.888692007,0
18.2,7656.88383683167,795208.429736856,162530.044372545,802865.313573688,0
18.4,7438.92786470324,795635.977539793,162579.412831128,803074.905404497,0
18.6,7226.32992554253,796043.337683863,162624.898633301,803269.667609405,0
18.8,7019.52188068669,796429.795669866,162666.432560252,803449.317550552,0
19,6818.42668386352,796796.558730217,162704.316919501,803614.985414081,0
19.2,6623.80432307467,797142.136016829,162738.371861085,803765.940339904,0
19.4,6434.281403829,797471.820529412,162769.62721633,803906.101933241,0
19.6,6249.50576222349,797787.230940938,162798.418969214,804036.736703162,0
19.8,6069.85018752062,798087.794095703,162824.704131327,804157.644283223,0
20,5895.23687589849,798374.296131301,162848.675307794,804269.533007199,0
20.2,5726.32538955893,798645.582863549,162870.219384157,804371.908253108,0
20.4,5561.89804079403,798905.389937786,162889.989677825,804467.28797858,0
20.6,5401.6398630234,799154.842291965,162908.199449718,804556.482154989,0
20.8,5245.87287533943,799393.476107678,162924.821842708,804639.348983017,0
21,5094.52352814228,799621.813385769,162939.979173463,804716.336913912,0
21.2,4948.16350019097,799838.944523561,162953.600192788,804787.108023752,0
21.4,4805.72289952042,800047.573394777,162966.098681496,804853.296294298,0
21.6,4666.92347443072,800248.501065753,162977.609755034,804915.424540184,0
21.8,4532.04345970151,800441.347675704,162988.116568779,804973.391135405,0
22,4401.01569591375,800626.466189078,162997.69664394,805027.481884991,0
22.2,4274.33521796763,800803.127025536,163006.305058,805077.462243504,0
22.4,4151.06733903837,800973.336384043,163014.203609145,805124.403723081,0
22.6,4030.96811118926,801137.678779401,163021.47780292,805168.64689059,0
22.8,3914.27795035407,801295.839507984,163028.117047793,805210.117458338,0
23,3800.93674161043,801448.061830642,163034.17041179,805248.998572252,0
23.2,3691.37284784099,801593.751290177,163039.609553686,805285.124138018,0
23.4,3584.77270479056,801734.432682963,163044.600004258,805319.205387754,0
23.6,3480.92347811742,801870.543022098,163049.195834585,805351.466500215,0
23.8,3380.03289451609,802001.819023595,163053.390374157,805381.851918111,0
24,3282.04779077205,802128.431882811,163057.214656081,805410.479673583,0
24.2,3187.33863834722,802249.890796802,163060.650793031,805437.229435149,0
24.4,3095.1990206452,802367.38117981,163063.803404202,805462.580200455,0
24.6,3005.44383825995,802481.237569157,163066.706666652,805486.681407417,0
24.8,2918.25255487352,802591.237972939,163069.356374978,805509.490527813,0
25,2833.57851087626,802697.505641112,163071.77214607,805531.084151988,0
